message,dtTime,userID,user,type,episode,time
我波塞冬呢？,563.37,99c2f928,99c2f928,1,1,10
留下了三戟叉,564.099,b95cf95c,b95cf95c,1,1,10
快把超人叫过来,568.681,367415eb,367415eb,1,1,10
海贼王,570.453,fb26a965,fb26a965,1,1,10
不带叉子，怎么吃泡面？,571.678,21f59ce3,21f59ce3,1,1,10
她回去了？之前几个杂兵白死了？？？,576.256,deaeebb,deaeebb,1,1,10
这段电影院里真的震撼到爆炸,577.014,4cdc0ede,4cdc0ede,1,1,10
宝莲灯的有毒。。,577.069,6a85932d,6a85932d,1,1,10
真的很好看的,578.374,6c9f39bf,6c9f39bf,1,1,10
民风淳朴哥谭市,579.629,f5a50bfd,f5a50bfd,1,1,10
现在是大罗金仙才能进入的秘密地界,600.511,17a40273,17a40273,1,1,15
哈利波特？？？,604.127,2eef6194,2eef6194,1,1,15
@哈利波特,605.001,918bd83b,918bd83b,1,1,15
校园欺凌是不是在每个超级英雄生涯里都有啊。无语的套路,608.556,73ebcebd,73ebcebd,1,1,15
主角都必须有这么一段么,611.594,a50d44d4,a50d44d4,1,1,15
哈利波特？,613,5bb6923e,5bb6923e,1,1,15
草，那家伙会说鱼话……他是鱼莱特林,613.283,ba8c3cc8,ba8c3cc8,1,1,15
自己不爽，对别人实施霸凌的行为很正常,614.144,91232667,91232667,1,1,15
自己不爽，对别人实行欺凌的行为是很常见的，有调查的,614.144,91232667,91232667,1,1,15
多有爱,615.079,e0e88268,e0e88268,1,1,15
杰哥不要啊,616.218,dc12454f,dc12454f,1,1,15
想起了哈利波特。。。,620.321,847fc9d7,847fc9d7,1,1,15
就是这么自信,621.177,33c8113,33c8113,1,1,15
你怎么回事啊，小老弟,623.961,bc78caa1,bc78caa1,1,1,15
小老弟？,624.463,c2bb75e9,c2bb75e9,1,1,15
吓到了,625.07,e9f4e7ed,e9f4e7ed,1,1,15
弟弟行为哈哈哈哈,626.95,57f3c644,57f3c644,1,1,15
头铁的一批,627.776,8245ae74,8245ae74,1,1,15
虽然老套。。但我还是要说，王霸之气！！,630.495,a72759c8,a72759c8,1,1,15
各位别说话，带我装个壁先,632.513,3d2f57f1,3d2f57f1,1,1,15
玻璃不是裂开了吗,633.372,979cda06,979cda06,1,1,15
这个表情确定正常吗？笑点满满,633.669,73ebcebd,73ebcebd,1,1,15
哈利附体,634.826,ef20e3eb,ef20e3eb,1,1,15
玻璃破了那就是大白鲨了,637.361,7cabfcea,7cabfcea,1,1,15
大型装B现场,638.277,3407cd2f,3407cd2f,1,1,15
。。。。。。。。。。。。。,638.617,1669ab65,1669ab65,1,1,15
鲨佬腔,640.08,b42f1b8e,b42f1b8e,1,1,15
Potter,640.167,9a7f1ac9,9a7f1ac9,1,1,15
emmm,640.49,92e079ee,92e079ee,1,1,15
牛逼,641.037,b2fce5ae,b2fce5ae,1,1,15
黄衣服女解说是不是dreamitpossible的女主？,641.055,67663c68,67663c68,1,1,15
地爆天星!,645.177,a9b7bb26,a9b7bb26,1,1,15
男主使用技能暴血    旁白：血统升级   开启黄金瞳,645.221,e928fb1e,e928fb1e,1,1,15
这眼睛dc是直接用隔壁魔形女的吗。。。,645.466,ec1240b,ec1240b,1,1,15
这就觉醒了？,645.573,a648dd6a,a648dd6a,1,1,15
天眼通！开！,646.794,c2bb75e9,c2bb75e9,1,1,15
woc！,646.869,3298eada,3298eada,1,1,15
王霸之气,646.923,508a62aa,508a62aa,1,1,15
装逼真的不好看。特别是这种很尴尬的,648.844,73ebcebd,73ebcebd,1,1,15
哈哈哈哈哈哈哈哈好中二,650.582,40ae7bf6,40ae7bf6,1,1,15
帅炸了,651.84,a41c2ef9,a41c2ef9,1,1,15
帅爆,653.031,d0fd9ecb,d0fd9ecb,1,1,15
酷炫,653.979,e0e88268,e0e88268,1,1,15
逼遁,654.302,b42f1b8e,b42f1b8e,1,1,15
装B现场,654.341,fb18b55e,fb18b55e,1,1,15
啊啊啊眼睛好好看,654.343,b7be17d7,b7be17d7,1,1,15
太帅了,654.433,f3dcf0d5,f3dcf0d5,1,1,15
小b崽子，这么小就会装逼了哈哈,654.442,e32d12f9,e32d12f9,1,1,15
在现场 我是最丑的那条鱼,654.639,3165e28b,3165e28b,1,1,15
K太帅了,654.998,a9c799f9,a9c799f9,1,1,15
黄金瞳的龙族看多了,655.044,d5ab36d,d5ab36d,1,1,15
我的目标是成为海王。,655.722,99c2f928,99c2f928,1,1,15
美瞳侠,656.582,ae0cd6f3,ae0cd6f3,1,1,15
你就是海王吧,656.698,14c28980,14c28980,1,1,15
潮汐海灵，亚瑟,657.171,ad7dfa5d,ad7dfa5d,1,1,15
我是高文，我是那条沙丁鱼,657.297,827089c8,827089c8,1,1,15
鱼王,657.433,ffcc705f,ffcc705f,1,1,15
百鱼朝王嘛？,657.454,4f32fa87,4f32fa87,1,1,15
好好看啊,657.602,2939a2eb,2939a2eb,1,1,15
人在鱼市混三点 有兄弟。够偕能换,657.657,a0fdad55,a0fdad55,1,1,15
变革者光盘眼,657.861,c9e5ad0c,c9e5ad0c,1,1,15
黄金瞳,658.666,d2cd6d73,d2cd6d73,1,1,15
S级血统,659.626,4562cd56,4562cd56,1,1,15
黄金瞳别走啊啊啊,659.693,6d8e0075,6d8e0075,1,1,15
水产巨子,659.927,333d2810,333d2810,1,1,15
无限食材,660.705,6a2f8cbb,6a2f8cbb,1,1,15
微笑在片头微笑玩梗就够了。一直刷烦不烦,661.331,4418ce02,4418ce02,1,1,15
啧,662.601,464d1cab,464d1cab,1,1,15
等着被切片吧,662.798,d3a0d71,d3a0d71,1,1,15
这个配乐,662.959,ebd08be4,ebd08be4,1,1,15
变革者,663.853,b1ba338a,b1ba338a,1,1,15
lov  你的国王来了 快教他hm,663.893,93b55fd2,93b55fd2,1,1,15
前面的装逼更硬核你敢信?,665.241,1019561d,1019561d,1,1,15
然后他成为了美国历史上最伟大的渔民???,666.74,4306b7b9,4306b7b9,1,1,15
鸡皮疙瘩！,667.2,25d92e36,25d92e36,1,1,15
海鲜侠,668.506,48b92b7c,48b92b7c,1,1,15
潜水侠,669.238,459f3567,459f3567,1,1,15
你   弟   寒   王,669.463,128ac3b2,128ac3b2,1,1,15
阿 夸 人！,669.558,f70b65ad,f70b65ad,1,1,15
阿 夸 人,671.741,bc78caa1,bc78caa1,1,1,15
水      行       侠,672.819,b7be17d7,b7be17d7,1,1,15
帅炸,673.194,58c2a650,58c2a650,1,1,15
阿 库 娅 人,673.46,1cb6b2e,1cb6b2e,1,1,15
好饿啊，好想吃烤鱼小龙虾,674.277,d2cd6d73,d2cd6d73,1,1,15
阿夸人可太秀了,674.84,174f0378,174f0378,1,1,15
你弟海王!,675.577,30683c67,30683c67,1,1,15
66666,677.12,58c2a650,58c2a650,1,1,15
emmm,677.303,22bbbd3b,22bbbd3b,1,1,15
我也是,677.307,3d1dbdb4,3d1dbdb4,1,1,15
水行侠,677.374,a29bf026,a29bf026,1,1,15
阿夸人,677.513,c5cf2e02,c5cf2e02,1,1,15
你的背后是强大的祖国,681.054,53cc9251,53cc9251,1,1,15
万千水军，你们的王归来了,681.665,36f043b9,36f043b9,1,1,15
阿夸人,681.672,ab7a9e76,ab7a9e76,1,1,15
大洋游侠与海超人,681.856,c7063fda,c7063fda,1,1,15
弄潮儿,682.06,24c96853,24c96853,1,1,15
66666,682.154,58c2a650,58c2a650,1,1,15
阿夸人,684.353,809803dd,809803dd,1,1,15
你弟寒王,684.558,ed7dddc1,ed7dddc1,1,1,15
深海恐惧的我真想自戳双目,685.533,cc76ba4f,cc76ba4f,1,1,15
你弟寒王,685.598,ed7dddc1,ed7dddc1,1,1,15
你弟寒王,685.598,ed7dddc1,ed7dddc1,1,1,15
美人鱼战士!,685.677,dba864ad,dba864ad,1,1,15
你弟寒王,686.398,ed7dddc1,ed7dddc1,1,1,15
你弟寒王,686.398,ed7dddc1,ed7dddc1,1,1,15
你弟寒王,686.398,ed7dddc1,ed7dddc1,1,1,15
你弟寒王,686.398,ed7dddc1,ed7dddc1,1,1,15
你弟寒王,686.398,ed7dddc1,ed7dddc1,1,1,15
我在现场，我就是那条沙丁鱼,690.354,d833eee7,d833eee7,1,1,15
亚瑟小时候那么可爱，怎么长大后就成了肌肉男,691.192,b4fb5200,b4fb5200,1,1,15
好嗨呀！,693.281,52c2f11e,52c2f11e,1,1,15
海潮哥哥,694.884,3c703da1,3c703da1,1,1,15
哈哈,695.252,2b42bb59,2b42bb59,1,1,15
我来组成jb,696.718,23ec54cc,23ec54cc,1,1,15
一群水多的男人,697.209,2f22681,2f22681,1,1,15
我的存在感,697.361,d9d8ad7b,d9d8ad7b,1,1,15
awsl,697.415,84fe8850,84fe8850,1,1,15
哈哈哈哈,697.706,90e132d0,90e132d0,1,1,15
请问海王是东海龙王吗,698.945,1923a512,1923a512,1,1,15
awsl！！,699.989,84fe8850,84fe8850,1,1,15
我瞎了,705.298,4e7899c0,4e7899c0,1,1,15
吓得我黄色的液体都流出来了，你赔我果粒橙！,705.853,6acd46ba,6acd46ba,1,1,15
海马王~~~,705.971,a3ae0b20,a3ae0b20,1,1,15
眼睛瞎了,706.607,2.8234E+61,2.8234E+61,1,1,15
老子教你压AK,707.241,3510eeeb,3510eeeb,1,1,15
劳资的眼中枪啦,707.654,27f8a8c0,27f8a8c0,1,1,15
76,708.723,279da79a,279da79a,1,1,15
尼玛吓到我了,708.88,7814b878,7814b878,1,1,15
吓我一跳,709.329,1cdc172c,1cdc172c,1,1,15
啊我睡了,710.107,1ab439e3,1ab439e3,1,1,15
哎哟woc,710.741,58c2a650,58c2a650,1,1,15
在现场我是子弹,711.313,b4167fd,b4167fd,1,1,15
好啦认真看了别刷啦,711.38,2d9c4bbc,2d9c4bbc,1,1,15
这个鱼好真实,711.402,187f50ff,187f50ff,1,1,15
摄影师 卒,711.446,8706b16c,8706b16c,1,1,15
2333333,714.113,1dcf8958,1dcf8958,1,1,15
666,714.345,ccd81e4d,ccd81e4d,1,1,15
我的眼睛,714.687,41dda13c,41dda13c,1,1,15
高科技海盗,714.838,b517f475,b517f475,1,1,15
呵呵,715.934,bb50d934,bb50d934,1,1,15
阿伟睡了,716.387,752e6be7,752e6be7,1,1,15
哈哈  又是黑毛子,717.16,7fc1f84d,7fc1f84d,1,1,15
使命召唤,717.963,ed1d4fb,ed1d4fb,1,1,15
苏联,719.134,4cdc0ede,4cdc0ede,1,1,15
混,719.36,dd6671bf,dd6671bf,1,1,15
硬核抢潜艇,719.598,dacf2b7,dacf2b7,1,1,15
666,720.039,cd2d11e0,cd2d11e0,1,1,15
喵喵喵,720.243,5caacc28,5caacc28,1,1,15
好看呀,720.406,c206182e,c206182e,1,1,15
打不穿？不会漏水吗？？？,721.251,c4909d28,c4909d28,1,1,15
被剪了耶,721.679,49f32c1b,49f32c1b,1,1,15
2333333,722.217,582feee7,582feee7,1,1,15
基本没有血,723.77,57f3c644,57f3c644,1,1,15
台风级核潜艇 俄罗斯舰队,724.958,5021485f,5021485f,1,1,15
鱼塘的别走,725.336,e1054788,e1054788,1,1,15
好看呀,725.441,c206182e,c206182e,1,1,15
温导拍的有感觉阿,727.077,8a969b5c,8a969b5c,1,1,15
凶狠ing,727.639,93ba592e,93ba592e,1,1,15
中国海王  袁华路过,727.793,9448fdd8,9448fdd8,1,1,15
说的也是,728.297,cd92f27f,cd92f27f,1,1,15
星球大战既视感,729.197,d4e8804f,d4e8804f,1,1,15
嗨呀,730.538,6c44009,6c44009,1,1,15
眼镜蛇？,730.753,c73c7728,c73c7728,1,1,15
watherman,730.761,85c4892e,85c4892e,1,1,15
控制室开枪！！,732.255,38db446d,38db446d,1,1,15
嘤嘤嘤QAQ,733.441,5717717b,5717717b,1,1,15
这段bgm绝了,734.483,6fdfd843,6fdfd843,1,1,15
在潜艇里面开枪,738.289,c6a45a20,c6a45a20,1,1,15
杜兰特是你吗,740.272,cb448413,cb448413,1,1,15
政治正确…,740.494,e3f9496f,e3f9496f,1,1,15
杜兰特？,742.36,5906ce54,5906ce54,1,1,15
黑蝠鲼？,743.138,cf2dd1b0,cf2dd1b0,1,1,15
射,743.402,6c845f5c,6c845f5c,1,1,15
这不是卢卡库？,743.419,cca726f6,cca726f6,1,1,15
卡特叔叔 是你吗,743.815,bae96911,bae96911,1,1,15
杜兰特？？？,744.701,cffbdfcf,cffbdfcf,1,1,15
政治正确，，嗯,748.446,d2cd6d73,d2cd6d73,1,1,15
又是黑人,749.039,e9c64127,e9c64127,1,1,15
侃爷？,749.638,a8e07a7f,a8e07a7f,1,1,15
但你要和我肛道理,752.261,38003815,38003815,1,1,15
瓦坎达？,754.43,ca2f801e,ca2f801e,1,1,15
亚特兰提斯是黑人文明？？？,757.599,182e07df,182e07df,1,1,15
那么请问船上死了这么多人我回去之后什么继续当船长呢？,761.216,1b2c4522,1b2c4522,1,1,15
说着交易就把人杀了,763.148,6fdfd843,6fdfd843,1,1,15
社会社会,763.148,6fdfd843,6fdfd843,1,1,15
为啥捅肾当场暴毙？,765.333,b521df97,b521df97,1,1,15
转场NB啊,767.054,28fdbc86,28fdbc86,1,1,15
既然要杀，为啥要拉到老大面前？……,770.581,806c7f35,806c7f35,1,1,15
666,784.397,e8d7425f,e8d7425f,1,1,15
音画不同步,790.094,ca0279f5,ca0279f5,1,1,15
最强的武器应该在莱秃或者老爷那里,790.243,898591a0,898591a0,1,1,15
送谁谁被捅之剑,792.721,b8fa2224,b8fa2224,1,1,15
出现了！谁送谁被捅之剑！,795.478,7f25ada0,7f25ada0,1,1,15
寒王来了,795.846,823e83da,823e83da,1,1,15
立下flag,796.059,321e7af8,321e7af8,1,1,15
我不剧透，但要说他们背后有人，至于是谁自己看吧,796.489,47e88d99,47e88d99,1,1,15
好惨的毛熊海军,797.037,3f45ea30,3f45ea30,1,1,15
这个黑人竟然有爸爸,799.548,d2cd6d73,d2cd6d73,1,1,15
立下flag,799.739,321e7af8,321e7af8,1,1,15
我的刀？,799.893,f362240c,f362240c,1,1,15
蝠粪？,804.757,56a677ec,56a677ec,1,1,15
二战美军有黑人能作战,808.096,104ed13e,104ed13e,1,1,15
mata川,813.048,3dd35129,3dd35129,1,1,15
mata,813.526,1c737796,1c737796,1,1,15
祖传职业--海盗,819.099,aa4300a8,aa4300a8,1,1,15
传家宝？,828.045,3c3f65b9,3c3f65b9,1,1,15
什么鬼。。。,829.366,9a44a350,9a44a350,1,1,15
这个时代叫亚瑟。,829.418,99c2f928,99c2f928,1,1,15
这反派若不经风,831.205,279da79a,279da79a,1,1,15
时辰之剑,831.772,83b08113,83b08113,1,1,15
破伤风之剑,835.072,b4bb4a50,b4bb4a50,1,1,15
鱼肠剑,837.886,592d85cd,592d85cd,1,1,15
嘤嘤剑？,840.463,cec5828c,cec5828c,1,1,15
破伤风之剑的那个，你是魔鬼吗,840.665,d9a4aaf4,d9a4aaf4,1,1,15
好听吗，好听就是好刀,841.401,d689d238,d689d238,1,1,15
刀鸣牛逼,841.962,a41c2ef9,a41c2ef9,1,1,15
对父宝具,843.441,367415eb,367415eb,1,1,15
破伤风之刃,843.917,11d9ee13,11d9ee13,1,1,15
这黑人是卡尔顿?,845.47,efb3ceda,efb3ceda,1,1,15
小米,845.653,93b55fd2,93b55fd2,1,1,15
破伤风之剑的，nibzuo,845.679,330b3aec,330b3aec,1,1,15
黑人怎么可能犯罪，这不政治正确,846.229,6.84162E+05,6.84162E+05,1,1,15
前方徐锦江上线,849.194,1b88e49d,1b88e49d,1,1,15
外层皮套而已，要不你以为为什么这么久皮套没烂？,849.271,3eb11c21,3eb11c21,1,1,15
因为是黑人才被国家遗忘的吧,855.947,ba11dc1a,ba11dc1a,1,1,15
海底战狼重拳出击！,859.7,7eee946d,7eee946d,1,1,15
寒王！！,860.306,823e83da,823e83da,1,1,15
来了来了,860.61,edb5d31e,edb5d31e,1,1,15
大洋游侠海超人你们是魔鬼啊,860.961,9e7ce44d,9e7ce44d,1,1,15
寒王：哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,863.572,9eacae8f,9eacae8f,1,1,15
大洋游侠,864.873,f76a96a,f76a96a,1,1,15
海超人和企鹅男孩合为一体,868.885,85895042,85895042,1,1,15
徐锦江老师要出现了！！！,872.314,118e2df9,118e2df9,1,1,15
海超人！,875.635,6e1e2448,6e1e2448,1,1,15
来了来了，海马王来了,875.65,a3ae0b20,a3ae0b20,1,1,15
牛批,876.574,e3f9496f,e3f9496f,1,1,15
海马王,877.339,f4847a1c,f4847a1c,1,1,15
超人钢铁之躯、神奇女侠、bvs都有抬举的镜头,877.653,1a300ee,1a300ee,1,1,15
超重现象，以潜艇为参考系，引入惯性力进行分析,878.757,b66e5650,b66e5650,1,1,15
我可以！,879.229,2621c21d,2621c21d,1,1,15
你的寒王上线,879.505,8ef5c83d,8ef5c83d,1,1,15
这不是大超的镜头吗？,879.857,7814b878,7814b878,1,1,15
这样肺部就炸了呀,880.694,4cdc0ede,4cdc0ede,1,1,15
海神来啦,881.057,d4e8804f,d4e8804f,1,1,15
我就纳闷了，什么时候亚特兰提斯变成黑人种族了。。。,881.528,182e07df,182e07df,1,1,15
送你上天,884.137,1669ab65,1669ab65,1,1,15
。。。屁动力？,884.858,30e0314a,30e0314a,1,1,15
死cp基金会已介入调查,886.759,321e7af8,321e7af8,1,1,15
袁华是你吗,890.706,c2bb75e9,c2bb75e9,1,1,15
这是开了几级基因锁,893.374,e3f9496f,e3f9496f,1,1,15
这脚都没蹬这么大推力，牛B,893.697,3a72773c,3a72773c,1,1,15
印度人流泪,894.046,198a2e75,198a2e75,1,1,15
伊欧娜 ！！！（错乱）,895.425,39d755e1,39d755e1,1,1,15
别管，他是scp05级人员。,896.362,1066d3da,1066d3da,1,1,15
这里上升这么快，里面的人不会有减压症吗？（求回答）,897.102,1282c1f8,1282c1f8,1,1,15
潜水艇里肯定是恒压的啊，怎么会有减压症,898.241,529b0818,529b0818,1,1,15
我老公来了,904.099,d11e8887,d11e8887,1,1,20
屁动力的是要笑死我,904.15,57f3c644,57f3c644,1,1,20
不排水，能上浮？,905.578,f27190c1,f27190c1,1,1,20
超人表示我也能把它举高高啊,906.327,ac699ac,ac699ac,1,1,20
减压个p ,907.18,a5bf4e4a,a5bf4e4a,1,1,20
大洋游侠和海超人合体！,908.851,660a7a17,660a7a17,1,1,20
舱内加压了解一下,909.51,c912e126,c912e126,1,1,20
海超人与大洋游侠,910.597,50415322,50415322,1,1,20
还是加压状态大丈夫？,910.677,93b55fd2,93b55fd2,1,1,20
等等，这肺怕是要炸了吧,910.891,77f2ee7b,77f2ee7b,1,1,20
霸王举艇,912.297,c441fb32,c441fb32,1,1,20
这群人怎么没死。。。。,912.666,ec1240b,ec1240b,1,1,20
superhero landing！,915.81,ce81c884,ce81c884,1,1,20
F浮力=Pgv,925.087,21ba6c9d,21ba6c9d,1,1,20
这浮得有点滑稽,926.438,1e2c8690,1e2c8690,1,1,20
牛顿退出电影院,929.536,e91114ee,e91114ee,1,1,20
有温导恐怖片的影子阿,931.999,8a969b5c,8a969b5c,1,1,20
表白温导！！！！！（破音）,933.614,28fdbc86,28fdbc86,1,1,20
两个小兵竟然有一个是温导？！！！,937.414,e3f9496f,e3f9496f,1,1,20
击杀×2,937.789,367415eb,367415eb,1,1,20
吓我一跳,938.817,eb2a9128,eb2a9128,1,1,20
右边那个是温子仁,939.853,8ef5c83d,8ef5c83d,1,1,20
都把潜艇顶出水面了，怎么都干不过吧,940.54,9a44a350,9a44a350,1,1,20
似里，徐锦江！,943.209,8b3d27d,8b3d27d,1,1,20
头发一甩~,944.875,3cce4b53,3cce4b53,1,1,20
亚当斯,945.277,bae96911,bae96911,1,1,20
徐锦江,945.358,324f649f,324f649f,1,1,20
锦江哥登场,945.898,f362240c,f362240c,1,1,20
徐锦江 帅帅帅,945.964,46d5dbc2,46d5dbc2,1,1,20
是你，亚当斯,946.399,1c557726,1c557726,1,1,20
为什么好要看一眼，不直接开枪吗？被主角的王八之气吓到了吧,946.905,73ebcebd,73ebcebd,1,1,20
亚当斯,948.443,c328e2ae,c328e2ae,1,1,20
这该死的男人这么性感。。。,949.038,1e2c8690,1e2c8690,1,1,20
卧槽好帅！！！,949.434,236a0bbc,236a0bbc,1,1,20
马王,950.454,b96ae114,b96ae114,1,1,20
hp-1,951.441,367415eb,367415eb,1,1,20
击杀×4,954.241,367415eb,367415eb,1,1,20
说了多少遍 打闪盾修脚,955.216,f6702474,f6702474,1,1,20
亚当斯,955.733,f8c002b9,f8c002b9,1,1,20
我可以！,956.347,d399c941,d399c941,1,1,20
美队,958.805,fe805894,fe805894,1,1,20
Jason你居然感打导演,959.452,b4fb5200,b4fb5200,1,1,20
亚当斯是你,959.505,4d89e9d,4d89e9d,1,1,20
亚当斯可还行,959.736,36e51fc3,36e51fc3,1,1,20
好帅啊,961.313,6c9022ad,6c9022ad,1,1,20
感受这自由的气息吧,965.397,fe7561cc,fe7561cc,1,1,20
亚当斯，威少喊你抢篮板了,965.706,ade23e64,ade23e64,1,1,20
马王,967.824,6a637b1b,6a637b1b,1,1,20
这种旋转镜头在速激7里也见过，温子仁的风格,967.984,ce81c884,ce81c884,1,1,20
自♂由,970.54,b37fbcf3,b37fbcf3,1,1,20
海上队长,971.128,ecb6c495,ecb6c495,1,1,20
夭寿啦，打导演,972.124,fb18b55e,fb18b55e,1,1,20
不是该亚当斯卡位吗？,972.638,a8e07a7f,a8e07a7f,1,1,20
威少扣你工资了 亚当斯 快走,973.332,bae96911,bae96911,1,1,20
输出全靠吼,974.393,73ebcebd,73ebcebd,1,1,20
击杀×5,974.801,367415eb,367415eb,1,1,20
好酷,976.405,255fec37,255fec37,1,1,20
徐锦江好牛，宝刀不老啊,976.641,c3b10396,c3b10396,1,1,20
导演好惨，被打,976.786,8ef5c83d,8ef5c83d,1,1,20
你为什么会带刀剑里的回城石,980.137,365ceb53,365ceb53,1,1,20
我一进来就看见主角在打导演,980.138,4c684fd6,4c684fd6,1,1,20
徐锦江好帅啊啊啊啊啊啊啊！！！！,980.238,b9d2cfd,b9d2cfd,1,1,20
夭寿啦 打导演了,981.205,53f0754f,53f0754f,1,1,20
你的屠龙刀呢,985.978,23ec54cc,23ec54cc,1,1,20
击杀×6,986.961,367415eb,367415eb,1,1,20
前方掉帧预警,988.288,fd432c9f,fd432c9f,1,1,20
击杀×,988.321,367415eb,367415eb,1,1,20
击杀×6,988.321,367415eb,367415eb,1,1,20
好听吗？好听就是好舱盖,989.696,335e1652,335e1652,1,1,20
好听吗，好听就是好盖儿【bu】,989.882,f5a50bfd,f5a50bfd,1,1,20
这特效,993.143,b517f475,b517f475,1,1,20
马王的时候更帅,993.418,d81d7d8a,d81d7d8a,1,1,20
阿阿阿好帅！,993.855,fcf68f09,fcf68f09,1,1,20
击杀×7,995.161,367415eb,367415eb,1,1,20
秀,995.581,302e91ed,302e91ed,1,1,20
击杀×8,999.561,367415eb,367415eb,1,1,20
哈哈哈哈哈哈,999.853,5c20c45,5c20c45,1,1,20
瑟瑟发抖,1000.015,4cdcfebc,4cdcfebc,1,1,20
看上去好痛……,1001.353,49b86d7c,49b86d7c,1,1,20
哈哈哈哈哈哈哈1,1001.374,e3f9496f,e3f9496f,1,1,20
上面刷击杀的你是魔鬼吗,1002.282,eac1d9c5,eac1d9c5,1,1,20
击杀×9,1004.353,367415eb,367415eb,1,1,20
2333,1004.458,93b55fd2,93b55fd2,1,1,20
马王好帅啊,1008.128,8ef5c83d,8ef5c83d,1,1,20
玩彩虹六号的你,1008.744,fe7561cc,fe7561cc,1,1,20
爽！！！！,1008.848,6c9022ad,6c9022ad,1,1,20
亚当斯,1009.15,3dd35129,3dd35129,1,1,20
借把枪哈哈哈哈哈,1010.374,e3f9496f,e3f9496f,1,1,20
海马王,1012.135,ceeaa5ec,ceeaa5ec,1,1,20
击杀×10,1012.201,367415eb,367415eb,1,1,20
弹幕跟电影是两个世界,1012.392,3d2a53b3,3d2a53b3,1,1,20
他开透视了，快去请如来佛祖,1012.739,752e6be7,752e6be7,1,1,20
内心是绝望的,1015.267,dadd8002,dadd8002,1,1,20
哈哈哈哈,1016.699,5c20c45,5c20c45,1,1,20
小伙子，这一拳你能吹一辈子,1018.255,bba71c27,bba71c27,1,1,20
和善的笑容,1018.379,646ca29a,646ca29a,1,1,20
你玩完了,1018.922,def3ea7d,def3ea7d,1,1,20
感觉是WWE,1019.835,5e7a372c,5e7a372c,1,1,20
救命，他好A啊,1019.87,b7be17d7,b7be17d7,1,1,20
击杀×11,1021.241,367415eb,367415eb,1,1,20
打个人都没力气，还好意思说是黑社会？,1022.514,8c5a4cd0,8c5a4cd0,1,1,20
妈耶  痛死了,1024.436,40307ddd,40307ddd,1,1,20
这也太A了,1026.922,563dbcd0,563dbcd0,1,1,20
里面的压强不是稳定的吗？,1031.595,b2cb70ab,b2cb70ab,1,1,20
击杀×12,1034.001,367415eb,367415eb,1,1,20
梅西,1035.007,255f1f7b,255f1f7b,1,1,20
我是来看徐锦江的,1037.657,93f69035,93f69035,1,1,20
任务一：拯救人质【成功】,1038.961,367415eb,367415eb,1,1,20
阿夸人,1040.365,b42f1b8e,b42f1b8e,1,1,20
阿库娅门,1042.602,af9b9372,af9b9372,1,1,20
再不快点就错过伏特加打折了,1042.646,279da79a,279da79a,1,1,20
任务二：{在救完人质之前赶上酒水时间},1043.716,96760827,96760827,1,1,20
幸福来得总是那么突然,1045.257,fe7561cc,fe7561cc,1,1,20
